id;title;main_story;main_plus_extras;completionist
61913;Love Witches;0.95;;1.0
61920;Marvel's Spider-Man: The Heist;2.5;3.0;3.5
61926;Thick Light 2;;;0.08333333333333333
61929;HENTAI IDOL;;;1.0
61932;It's Quiz Time;;;
61933;Overchunked;;;1.0
61934;Sling Ming;;;
61935;Tradewinds Caravans;;;
61936;Tradewinds Odyssey;;;
61937;YANKAI'S PEAK.;;;
61938;Asylamba: Influence;;;
61941;Football Manager 2019;;;
61942;Assetto Corsa Competizione;;;
61945;Marvel End Time Arena;;;
61947;Battle Carnival;;;
61949;Impale (2018);;;
61950;Bullseye (2018);;;0.31666666666666665
61953;Tardy;4.0;4.0;5.0
61954;Achievement Collector: Cat;;;0.016666666666666666
61955;The Hex;5.5;8.0;13.5
61959;VOID (2017);;;
61960;SHINRAI - Broken Beyond Despair;8.5;;
61961;My Life as a Maiden;;;
61962;Memento of Spring;;;0.36666666666666664
61963;Sounds of Verity;;;0.8666666666666667
61964;LoveChoice;;;
61967;DominateGame;;;
61970;Jack n' Jill DX;0.25;;0.35
61971;Reigns: Game of Thrones;2.0;7.0;
61972;The Sand Man;6.0;;
61975;Tasty Planet Forever;;;
61976;The Golf Club 2019 featuring PGA TOUR;26.0;;
61977;Everlight: Of Magic and Power;;;
61978;Kemono Friends Picross;;;37.5
61979;Football Manager 2019 Touch;;;
61980;PAW Patrol: On a Roll;;5.0;
61989;OS:Path;;;5.5
61990;Pixelpunk XL;;;
61992;Our World Is Ended;22.0;23.0;
61993;Midnight 2;1.5;;
61997;Zen Chess: Mate in One;;;2.0
62001;Hikari! Clover Rescue;;;3.5
62005;Overcooked 2: Surf ‘n’ Turf DLC;;3.0;7.0
62007;Ant Attack;;;
62009;COMPUTER SPACE;;;
62012;Wenjia;1.5;;
62016;Hidden Folks - Beach Pack;;;1.5
62017;Sakura MMO;3.5;4.5;5.0
62018;Daemonical;;;
62019;Shadowside;;;
62020;Gunhouse;3.5;;
62023;In Torment: The Case of the Drawing Girl;;;
62024;Metalheart: Replicants Rampage;;;
62025;Panty Raider: From Here to Immaturity;;;
62028;Marine Raider;0.3333333333333333;;
62031;The Ditzy Demons Are In Love With Me!;8.0;37.5;43.5
62039;Survival Is Not Enough;;;
62040;Chromasia - Rock Paper Tactics;;;
62041;Assault Spy;7.0;7.5;10.0
62046;vRhythm;;;
62048;Do Not Feed the Monkeys;3.0;4.0;10.5
62049;Quantum Replica;;;
62055;DwarfCorp;;;
62060;Project Hospital;;;
62063;Chocolate Makes You Happy 5;;;1.5
62064;Chocolate Makes You Happy 6;;;0.95
62065;aMAZE Classic;;;2.0
62066;aMAZE Gears;;;
62070;Beholder - Blissful Sleep;3.0;3.0;4.0
62073;Call of Cthulhu: The Official Video Game;8.0;9.5;13.5
62074;Heart The Beat;0.08333333333333333;;
62076;Touhou Genso Wanderer: Reloaded;;;
62077;Ditto;0.8166666666666667;;
62083;Hex (2017);;;3.5
62086;Seeking Dawn;;;
62091;Super Potato Bruh;;;
62092;Black (2018);0.5;;0.5166666666666667
62097;Deltarune: Chapter 1;3.0;3.5;4.0
62102;May (2018);;;
62103;Fun School 2: For 6-8 year olds;0.35;;
62108;Theme Park Inc.;;;
62109;Cross Treasures;;;
62111;Spellbind: Luppe's Tale;;;
62114;Eightieth Kilometer;0.4166666666666667;;
62119;Lil Tanks;;;
62120;Behind Every Great One;;0.5;
62123;Paradise Cleaning!;;;0.2833333333333333
62127;Sagebrush;;2.0;
62129;Diablo III: Eternal Collection;20.0;39.0;161.0
62130;Square Head Zombies 2;;;
62132;Retro Space Shooter;;;0.25
62135;Death Mark (2018);11.0;11.0;12.5
62136;vApe Escape;;;
62139;The Quiet Man;3.0;5.5;6.0
62140;Tales of Wedding Rings VR;0.7833333333333333;;
62141;Marenian Tavern Story: Patty and the Hungry God;;;
62148;Furwind;6.0;;
62157;Lost Cosmonauts ARG;;;0.06666666666666667
62160;Hentai Girl;0.2833333333333333;;0.6833333333333333
62165;Sudoku Jigsaw;;;30.0
62168;Nintendo Labo - Vehicle Kit;7.5;;
62170;Go All Out!;;;
62171;Drill Arena;;;
62172;Mr. Dubstep;;;
62173;Treasure Hunter Claire;;;
62178;Escape (1982);;;
62179;EXIST (2018);;;1.0
62188;TRATEL64;;;
62194;Senran Kagura Reflexions;3.0;;3.5
62197;Project:surviving;;;0.4666666666666667
62201;Emmerholt: Prologue;0.35;;
62202;International Space Station Tour VR;;;
62215;Mist Survival;;;
62217;Roof Rage;;;
62222;Snapper (1983);;;
62223;Sabbat of the Witch;10.0;;69.0
62224;Supraland;12.5;19.5;22.5
62232;The Slater;4.0;;
62235;DOKA 2: KISHKI EDITION;;;1.5
62236;Hentai Girl Betty;;;0.25
62237;A Game About;;;0.25
62238;Weirdest Thing;;;1.5
62239;A Fine Mess;0.5333333333333333;0.5833333333333334;0.65
62243;Bad Dream: Fever;5.0;;
62244;Leisure Suit Larry - Wet Dreams Don't Dry;10.0;10.0;11.5
62245;Loca-Love: My Cute Roommate;;;5.5
62246;Killer Queen;11.0;19.5;20.0
62247;Pink Sweets: Ibara Sorekara;0.6833333333333333;;
62250;The ClueFinders 3rd Grade Adventures: The Mystery of Mathra;2.5;;
62257;Gris;3.5;4.0;6.0
62259;The Dark Occult;18.5;18.5;18.5
62263;Omen of Sorrow;;;
62265;Questland: Turn Based RPG;;;
62268;Lost In Vivo;3.0;4.5;
62271;Cheeky Chooks;3.5;;6.0
62272;Shikkoku no Sharnoth: What a Beautiful Tomorrow;;;
62273;bit Generations: Boundish;;;
62274;RXN -RAIJIN-;6.5;;
62277;11-11 Memories Retold;5.0;6.0;8.5
62278;Ane-san;0.6666666666666666;;
62279;Accurate Segmentation 2;;;0.45
62283;The Shapeshifting Detective;3.0;3.5;7.5
62292;Brain Assist;;;
62296;Defense of Roman Britain;;;
62297;Don't Feed;;;
62305;Once upon a time;;;1.5
62306;Retro Pinball;;;
62315;Thief Simulator;11.0;;
62316;Orphan (2018);;7.0;
62317;Aerospace Forces;;;1.5
62322;Heartbeat;29.0;38.5;
62325;Future Proof;1.5;6.0;
62327;Tross;;;
62328;Save me Mr Tako: Tasukete Tako-San;16.0;30.0;
62336;Sandmade;;0.6833333333333333;0.8833333333333333
62343;Crystar;;;
62353;Lost Patrol;;;
62358;Witch of Ice Kingdom II;4.0;5.0;
62359;Vacation Vexation;;;
62362;Midnight at the Red Light: An Investigation;;;
62365;Dread of Laughter;;;
62366;Lost Letters (of Seraphina);;;
62367;Quantum Retribution;;;
62368;Evalina;;;
62374;Sumer;;;
62376;Warcube;;;
62382;Franchise Hockey Manager 5;;;
62384;Pocket Professor: KwikNotes Volume One;2.0;;
62385;Sociable Soccer;;;
62386;The Greater Good;12.0;;13.0
62388;Archangel: Hellfire;;;
62411;Firewall: Zero Hour;;;
62412;Forager;12.5;16.0;18.5
62413;Nonogram - Master's Legacy;0.25;1.5;16.0
62414;Persona Q2: New Cinema Labyrinth;42.5;;
62415;Psycho Soldier;;;
62416;TNK III;0.5;;
62420;Cateau;0.4166666666666667;;
62422;3 Days: Zoo Mystery;;;4.0
62423;Gingerbread Story;;;
62424;Hunter of antiques;;;
62425;Island Tribe 3;;;
62426;Island Tribe 5;;;
62427;Jane's Realty;;;
62428;Jurassic Safari Hunt;;;
62429;Northern Tale 3;;;
62430;Turtle Odyssey;;;
62431;Viking Saga: Epic Adventure;;;9.0
62432;Airtone;;;
62434;Lingering Fragrance;;;
62455;Owl Watch;0.25;;0.5
62458;Underworld Ascendant;;14.0;
62460;Who Am I: The Tale of Dorothy;;;3.0
62463;The God;;;
62464;Dead Noir: The Heart;;;
62468;LoveKami: Healing Harem;3.0;4.5;8.0
62469;This War of Mine: Stories - The Last Broadcast;4.0;6.5;14.0
62470;Celestial Breach;;;
62471;Escape Lizards;;;
62474;The Wendigo;;;
62499;Cavern Commander;0.11666666666666667;;
62502;Runes: The Forgotten Path;4.0;;
62503;Virtual Escape: The Play Room;;;
62504;Phantom Thief Celianna;;;
62517;Déraciné;5.0;5.0;5.0
62519;Greedfall;;;
62524;Escape Trick: 35 Fateful Enigmas;15.0;;
62527;Gunsmith (2018);;;
62529;Evil Bank Manager;;;
62531;Fallstreak;;;
62533;Mercenaries Wings: The False Phoenix;24.0;26.5;
62537;Redium;;;0.9833333333333333
62538;Mushroom Wars 2;;;
62541;Angel, Devil, Elf and Me!;;;4.0
62543;Fap Queen;;;1.0
62544;TOK;;;0.8333333333333334
62547;Thomas M. Disch's Amnesia;;8.5;
62561;Sakura Sakura;6.5;8.0;
62563;Grandpa (2018);;;0.9166666666666666
62564;Katamari Damacy Reroll;4.5;5.0;5.5
62568;Labirinto;;;1.5
62572;At Home Alone;;;1.0
62577;Hypercharge: Unboxed;;;
62582;Bear Vs Hunter;;;
62583;Coindice Simulator;;;
62584;Bombman;;;
62587;Farming Simulator 19;;;150.0
62588;Halfway Home;;7.5;
62592;Time Tenshi Paradox: Episode 1;;;
62593;Time Tenshi Paradox: Episode 2;;;
62594;Holy Slaves - Episode 1;;;
62595;OctoberWEEN;;;
62596;Last Stanza;;;
62597;Discipline: The Record of a Crusade;;;
62598;Learn Japanese To Survive! Kanji Combat;;;
62599;NekoCharm;;;
62600;Family Project ~Kazoku Keikaku~;;;
62601;Figures of Happiness;;;
62602;Private Nurse;;;
62603;Yin-Yang! X-Change Alternative;;;
62604;To Love-Ru: Trial Trouble;;;
62605;Sacred Earth - Promise;;;
62610;Assassin's Creed Rebellion;;96.0;
62613;Sengoku Cannon: Sengoku Ace Episode III;0.5;;
62616;Warhammer 40,000: Mechanicus;15.0;23.0;44.5
62618;Rogue Bit;1.5;;
62620;Kitsune Kitchen;;;0.7166666666666667
62621;SNK 40th Anniversary Collection;;;
62626;Manifest 99;0.5;0.5;
62627;Distraint 2;2.5;;
62631;Creed: Rise to Glory;1.0;2.0;
62632;Pillars of Eternity II: Deadfire - The Forgotten Sanctum;6.5;7.0;8.0
62633;KURSK;;3.0;
62634;A Book of Beasts and Buddies;;;0.36666666666666664
62640;#CuteSnake 2;;;0.26666666666666666
62642;Half-Life 2: Year Long Alarm;0.4666666666666667;;
62652;Veritex;;;
62653;The Land of Glass;;;
62654;Hatsune Miku VR;;;
62655;Megadimension Neptunia VIIR;;;
62663;Google Spotlight Stories: Age of Sail;;;
62664;Namco Museum Arcade Pac;;;
62668;System Goose Overload;2.0;;
62672;Mindsight;;;10.0
62676;Illusion: A Tale of the Mind;5.0;7.0;
62681;The Mexican Dream;;;2.0
62685;TOMORROW DON'T COME;;;0.8166666666666667
62694;Dungeon Brewmaster;;;
62695;Fallen Times;;;
62699;Knife Flipping;;;
62703;Artifact;;;
62709;The Haunted Island, a Frog Detective Game;0.65;0.6833333333333333;0.8
62715;DX-Ball 2: 20th Anniversary Edition;;;
62716;Equilinox;;10.0;10.0
62718;Storm Boy;0.35;;0.9166666666666666
62719;Element: Space;;;
62735;Duke Dashington Remastered;0.7833333333333333;;2.5
62738;Gintama Rumble;;14.0;
62745;Where The Water Tastes Like Wine: Fireside Chats;;;
62747;Steel Rats;5.5;7.0;
62748;Harald: A Game of Influence;0.25;;
62749;Fighting Fantasy: Legends Portal;;;20.0
62750;King and Assassins;0.2833333333333333;;
62756;Shift Quantum;;;11.0
62757;External Visions;;;11.0
62759;Tank Game (2018);0.1;;
62761;Weyrwood;;;
62763;Project Eagle;0.05;0.08333333333333333;0.25
62765;Fantasy Versus;;;
62768;Next 4;;;0.95
62769;Toki (2018);1.5;;
62775;Epic Battle Fantasy 5;25.0;34.0;40.0
62781;Forza Horizon 4: Fortune Island;4.5;9.5;17.5
62782;Flynn and Freckles;8.0;10.0;10.5
62783;Asterix & Obelix XXL 2;8.0;;9.0
62785;Cash Crop;;;
62786;Weed Shop 2;;;
62787;Your Ball Exploded;;;5.0
62789;Dead or Alive 6;2.5;20.0;
62790;Dusk Diver;;;
62795;Hostil;0.35;0.5833333333333334;
62797;Longest Monday: Unveiling;;;
62798;Google Spotlight Stories: Back to the Moon;;;
62799;Hentai Strike 1.6;;;
62800;Google Spotlight Stories: On Ice;;;
62801;Google Spotlight Stories: Piggy;;;
62802;Google Spotlight Stories: Sonaria;;;
62806;NAIRI: Tower of Shirin;;4.0;5.5
62808;AHEGAL;;;0.25
62810;HENTAI Ahegao;;;1.5
62811;Mutant Year Zero: Road to Eden;13.5;16.0;22.5
62812;Black Bird;;;
62813;Clone Adventures;;;
62817;Jammerball;;;
62821;The President;;;
62825;Blind Mind;;;
62826;Milky Way Map;;;
62827;Polyventure;;;
62828;Jump to the circle;;;
62831;SUPER ROBO MOUSE;;;
62833;Formula X (2018);;;
62834;Knockdown the Ball;;;
62837;Simple Golfing;1.5;;4.0
62839;Soul of Mask (SoM);;;
62840;Award. Room of fear;;;
62842;Carnage in Space: Ignition;;;
62843;JUMP STOP (2018);;;
62844;SCREW-NUT;;;
62845;The First Thrust of God;;;
62846;Battle Of Keys;;;
62847;Nazi Elimination;;;
62848;Internet Simulator;;;
62849;Lawnmower Game 2: Drifter;;;
62850;Ukrainian Ball In Search Of Gas;;;
62851;Dolphins-Cyborgs and Open Space;;;
62852;Floresia I: Intemporel;1.0;2.0;2.0
62853;I want cookies;;;
62854;Game of Life;;;
62858;PIXEL PUZZLE COLLECTION;;;
62867;Dude Simulator;0.03333333333333333;;
62868;First Winter;0.43333333333333335;;1.0
62869;Rapture Rejects;;;
62870;Superfighters Deluxe;;;
62872;X4: Foundations;30.5;;
62876;Car Quest;7.5;8.5;9.0
62880;Simmiland;5.0;7.0;
62881;My Child Lebensborn;;;
62882;9 Balls (2018);;;
62883;Abstract Arena;;;
62884;After Rain: Phoenix Rise;;;
62895;Switchblade;;;
62898;SeaWorld Adventure Parks Tycoon;;;
62902;.kkrieger;;;
62903;Gizmo;;;1.5
62908;The Experiment: Escape Room;0.6166666666666667;;
62909;Blue's Treasure Hunt;;;
62911;NBA 2K Playgrounds 2;;;
62915;CardLife;;;
62916;Assassin's Creed Odyssey - Legacy of the First Blade;4.0;7.0;12.0
62918;One Night 2: The Beyond;;2.0;
62919;I'm Not A Monster;;;
62920;London Detective Mysteria;13.5;33.0;41.5
62921;Cute Hedgehog;;;
62922;Kinaman vs Gray Elephant;;;
62931;Mortal Kombat 11;5.5;11.0;22.0
62933;Eroico;;;3.0
62935;The Outer Worlds;;;
62941;Hades;;;
62945;iFactor;;;
62946;Monster Boy and the Cursed Kingdom;18.0;18.5;25.0
62947;Cut & Run (2018);1.5;;
62950;Don't Stand Out;;;
62951;Sure Footing;;;
62953;King's Raid;;;
62954;Gal Metal;3.5;;
62956;Iris.Fall;2.5;;3.0
62959;Z-Rox;;;
62960;Edge Of Eternity;;;
62963;tiny & Tall: Gleipnir Part One;;;
62965;Fate Hunters;;;
62976;One Hour One Life;;;
62982;Hentai Girl Linda;;;0.26666666666666666
62985;Mutropolis;;;
62988;Black Geyser: Couriers of Darkness;;;
62995;Tech Support: Error Unknown;10.0;;
62997;Tales of the Neon Sea;9.0;11.5;
62999;Inexplicable Deaths in Damipolis: Inner Thoughts;;;
63008;NeverBound;;;
63014;Downward Spiral: Horus Station;;;
63026;HellSign;;;
63027;Muddy Heights 2;;;
63036;Sniper Elite 4 - Deathstorm Part 1: Inception;1.0;;
63039;Sniper Elite 4 - Deathstorm Part 2: Infiltration;1.0;;
63040;Sniper Elite 4 - Deathstorm Part 3: Obliteration;1.5;;
63041;Sniper Elite 4 - Target: Fuhrer;0.65;;
63043;Radiant Crusade;;;
63044;Space Hulk: Tactics;;;
63045;From Other Suns;;44.0;
63047;Astraeus;5.0;;
63049;Choice of Magics;8.0;;
63055;COMPOUND;;;
63059;Super Lula Escape From Prison;;;
63060;Slab (2018);;;
63064;Override: Mech City Brawl;1.5;3.0;
63066;Aeon of Sands - The Trail;17.5;20.5;113.0
63067;Zup! S;;;1.5
63068;Baikonur Space;;;0.8833333333333333
63069;Doom: Sigil;1.5;2.0;
63072;Prodeus;;;
63076;Kira Kira: Curtain Call;;;
63079;My Free Zoo;;;
63081;Descent - Silence of Mind;;;
63084;Survived By;;;
63089;YIIK: A Post-Modern RPG;23.5;25.5;31.0
63090;The Great Tournament;;;
63095;Tetris (2006);;;
63097;Genesis Alpha One;;124.0;
63099;Kingdom Two Crowns;46.0;;
63101;Quest Failed - Chapter 1;7.0;;8.0
63103;I Was Here;0.8333333333333334;1.0;2.0
63105;Anime Babes: Solitaire;2.0;;35.5
63109;Moondust;;;
63110;Call of Duty: Modern Warfare (2019);;;
63112;The Crown of Leaves;2.0;2.0;5.5
63114;Joggernauts;;5.0;
63115;Crash Team Racing Nitro-Fueled;;;
63127;NeonCode;;;1.5
63128;Hentai Shooter 3D: Christmas Party;;;0.6666666666666666
63129;Pixel Drawing;;;0.25
63133;Trash Squad;;;
63134;Cloudborn;;;
63137;Brawl Stars;;;
63141;Chamber of Darkness;;;
63148;Cycle 28;;;
63151;My 1/6 Lover;;;
63153;The Shell of Permafrost;;;1.0
63154;Keyhole Spy: Fantasy Passion;0.55;;
63157;Prey: Typhon Hunter;;;3.5
63158;If You Love Me, Then Say So!;31.5;50.5;59.0
63160;Clatter;;;
63162;Treasure Hunter Simulator;;;
63165;Catastronauts;6.0;;
63166;Mindball Play;;;
63167;Lucius III;5.0;5.0;
63168;Grapple Force Rena;6.0;;
63169;Path to Mnemosyne;2.0;;
63170;Golf Peaks;2.0;;3.0
63171;The Surge: The Good, the Bad and the Augmented;;;
63173;Desert Child;3.0;;5.5
63174;Starcom: Nexus;8.0;10.0;
63183;Maytroid. I Swear It's a Nice Game Too;;;
63189;Keyhole Spy: Hot Nurses;;;1.0
63190;Kingdom Rush Vengeance;;10.0;
63192;Bladed Fury;4.0;5.0;10.0
63193;Dimension of Monster Girls;;;
63194;Cross Love - Episode 1;;;
63195;Keyhole Spy: Naughty Witches;;;0.75
63196;Pummel Party;;;
63198;Speedy Girls - Dream Team;;0.5666666666666667;
63206;Long Arm Of The Law;;;
63207;Pizza Titan Ultra;;;
63208;Last Encounter;;;
63210;Timberman VS;;;
63212;Hello Pollution!;1.5;;2.0
63218;Super Shoot Owl;;;3.0
63222;Dark Strokes: The Legend of the Snow Kingdom;;4.5;
63224;ORBB;1.0;;
63226;The Eternal Castle [REMASTERED];2.5;;
63227;Super Steampunk Pinball 2D;;;
63229;Fitness Boxing;15.0;;
63235;Bob the Builder: Fix it Fun!;0.5333333333333333;;
63238;Seed of the Dead;3.0;;
63239;The Spirit Master of Retarnia -Conqueror of the Labyrinth-;;;
63240;UnHolY DisAsTeR;;;
63241;Senran Kagura Burst Re:Newal;10.0;24.0;
63242;Hat Wizard Christmas;0.25;;
63244;Earth Defense Force 5;25.0;46.0;
63245;Hat Wizard;0.08333333333333333;;
63246;Hat Wizard 2;0.36666666666666664;;
63248;Lawless Lands;;;
63249;Lost Grimoires 3: The Forgotten Well;;;
63252;AREA 4643;;;
63253;Board Battlefield;;;
63254;Grimm & Tonic;;;
63265;Kygo 'Carry Me' VR Experience;0.08333333333333333;;
63273;CRANGA!: Harbor Frenzy;;;
63282;103;0.5833333333333334;0.7666666666666667;0.8666666666666667
63283;Super Kinky;;;
63284;Boobs Saga;;;
63286;Warpzone Drifter;;;
63289;Escape Doodland;0.36666666666666664;;1.0
63302;Blood Waves;;;
63304;FoxTail;;;
63306;Galactic Delivery;;;
63309;ReHack;;;
63310;SYMMETRY (2018);;;
63316;Halo: Fireteam Raven;0.6833333333333333;0.8;0.9166666666666666
63317;In memory of TITAN;;;
63318;Road Doom;0.9;;
63321;Great Hero's Beard;;;25.0
63326;Atomic Society;;;
63328;The Curse Of Yendor;;;
63330;AI Escort;;;
63332;Blacksmith (2018);;;
63333;Contagion VR: Outbreak;;;
63342;Blade & Sorcery;;;
63343;Flux8;;;
63346;Cheap Golf;;;
63348;Fable of the Sword;;;
63349;Legend of Hand;8.5;10.0;10.0
63350;Loyalty and Blood: Viktor Origins;;;
63358;The Caribbean Sail;;;
63361;Human-powered Spacecraft;;;0.8
63362;The Legacy: Prisoner;;;
63365;Lost Lands: Mistakes of the Past;;4.5;
63369;Trials of the Illuminati: Assorted Jigsaws;0.08333333333333333;0.016666666666666666;0.2833333333333333
63370;Trials of the Illuminati: Animated Sea Creatures Jigsaws;;;0.016666666666666666
63373;Dungeon Warfare 2;;;
63377;The Librarian;0.4166666666666667;;
63380;PIXEL DRIFT;;;
63392;Joumee The Hedgehog;;;
63394;Sniper Tanks;;;
63395;Ecchi 2: compile 2D chan;;;
63399;Tanks!!!;;;
63402;Again? (2018);;;0.25
63411;Katie (2018);1.0;;
63412;Robothorium;;;
63413;Slayer Of Traitors;;;
63414;Paper Shakespeare: Stick Merchant of Venice;;;0.26666666666666666
63417;Jets'n'Guns 2;;;
63422;Kaori After Story;;2.5;
63423;Paper Dungeons Crawler;;;
63424;Dan The Man;2.5;;
63425;Darkness and Flame: The Dark Side;;4.0;
63441;Event-D;;;6.0
63442;Heart Work Symphony of Destruction;;;
63444;Reflections ~Dreams and Reality~;;;6.5
63445;Doushin - Same Heart;;;
63446;Within a Rose;;;
63459;Azure Sheep;;;
63464;Order of Battle: World War II;;;
63465;Almost A Hero;;;
63466;Tree Bonsai;;;
63468;Apollo 11 VR HD;1.0;;
63472;Music Racer;;;
63476;Terraforming Mars;;;
63477;Pigeon Pop;2.0;;
63489;Light Bearers;;;
63490;Revertia;0.5;;
63500;ZeroRanger;;;
63528;Sorcerer's Dream;;;
63531;Gardener the Ripper;;;
63532;Mirror Drop;4.0;;
63536;Grimvalor;9.5;15.5;
63540;Bacon Escape;3.5;;
63543;Bearslayer;;;
63545;Destination Primus Vita;3.0;;
63546;Fort Triumph;;;
63547;Huge Bang Bang;;;
63548;Hurricane (2017);;;
63551;Minimized II;;;
63553;Smogpunk;;;
63556;Sasuke vs. Commander;;;
63561;V-Rally 4;;;
63576;Strip Fighter II;0.25;;
63594;Clue/Cluedo: The Classic Mystery Game;;;
63606;Cap'n Crunch's Crunchling Adventure;;;
63607;CatDog: Quest for the Golden Hydrant;;;
63608;Dexter's Laboratory: Science Ain't Fair;;;
63609;The ClueFinders Math Adventures;;;
63610;The ClueFinders: The Incredible Toy Store Adventure!;;;
63616;Classic Sudoku PRO;33.0;;
63628;Spy Kids 3-D: Game Over;;;
63629;Spy Kids 2: Mega Mission Zone;;;
63630;Star Wars: Yoda's Challenge - Activity Center;;;
63631;Strawberry Shortcake: Summertime Adventure;;;
63633;Doodle God: Crime City;;5.5;6.5
63635;Alphabear 2;;;
63636;No Rules: Get Phat;2.5;;
63640;Sol705;;;
63641;Aquanaut's Holiday;7.0;;
63644;Boat Adventure;;;
63648;Eximius: Seize the Frontline;;;
63652;Maze of Pain;;;
63657;Survive in Angaria Two;;;
63660;New Super Mario Bros. U Deluxe;9.0;16.5;31.5
63661;SOULS (2017);;;
63668;Fairune Collection;;7.0;
63678;Small Mary;;;
63683;Geimos;;;
63691;Door Door;;;
63701;Snailiens;;;
63710;Daddy (2018);;;0.5833333333333334
63715;Castlevania Requiem;;;
63716;Big Surprise;;;1.0
63718;Typical (2018);;;
63720;Viking Brothers 2;;;
63721;Viking Brothers 3;;;
63722;Viking Brothers 4;;;
63727;Pirate Jump 2;;;
63728;Tactical Mind;;;
63732;Spiritlands;;;
63733;Earth Muncher;;;
63735;Memetown USA;;;
63740;Zaba The Frog;;;
63745;Endless Road;;11.0;
63746;DEBUFF;;;
63748;Tunnels of Despair;;;
63754;Retro Sphere;;;
63759;Scavenger SV-4;;;
63760;Bust Out;1.5;;
63765;FrostRunner;0.75;0.95;1.5
63766;La Rana;;;
63768;Chuck Yeager's Advanced Flight Trainer 2.0;;;
63769;Magical Witch Bell and Her Non-Magical Friends;0.2833333333333333;;
63771;AridFortress;;;
63772;Castle Defender;;;
63773;Field of Glory II;;;
63774;Magnetic Pairs;;;
63775;Puppies vs Undead;;;
63776;Space Duty;;;
63777;The Resistance;;;
63778;Vibrant (2017);;;
63779;WIL;;;
63792;Ninja Midori;;;0.6833333333333333
63794;Darkest Wave;;;
63802;TimeTekker;;;
63803;Handball Manager - TEAM;;;
63813;Sea Explorer;;;3.0
63816;Blue Angels: Formation Flight Simulation;;;
63820;Quest of Vidhuraa;;;
63823;Super Weekend Mode;0.3333333333333333;;
63830;Galactic Fighters;;;
63838;Enigma Pinball;;;
63843;Robert E. Lee: Civil War General;;;
63845;Star General;;;
63847;Sonny;;;
63849;Keep the Balance;0.8833333333333333;;
63855;Cyber Danganronpa VR: The Class Trial;0.06666666666666667;;
63863;Aperion Cyberstorm;9.5;;
63879;My Girlfriend;3.0;;10.0
63902;Survive! Mr. Cube;;;
63903;Roombo: First Blood (Justice Sucks);0.5;;
63906;Hyper 3-D Pinball;;;
63908;Girl and Goblin;;;0.4
63912;Mad Age & This Guy;;;
63914;Sesame Street: The Adventures of Elmo in Grouchland;0.25;0.25;0.25
63941;Star Shield Down;;;0.08333333333333333
63945;Kingdom Crusade;0.08333333333333333;;
63954;Just Dance 2019;;;
63961;Demon Hunter 4: Riddles of Light;;;
63962;Noir Chronicles: City of Crime;;3.0;5.5
63969;Enemy Front: Raid on St. Nazaire;0.2833333333333333;;
63975;Elevator Action EX;;;
63976;Elevator Action Old & New;;;
63977;Elevator Action Deluxe;;;
63978;Deep Space Waifu: NEKOMIMI;;;2.0
63983;Space Wars: Interstellar Empires;;;
63984;Imagine: Fashion Designer;;;
63988;＜/reality＞;;;
63994;Away (2018);;;
64002;Digby Extreme;;;6.0
64003;Hare (2017);;;
64007;96 Mill;;;
64008;After Hours;;;
64009;Arcane Golf;;;
64013;Oppai Girl;;;0.25
64017;Big Dipper;;;
64020;Crystal Chameleon;;0.7166666666666667;
64029;Super Ledgehop: Double Laser;1.0;;
64032;Elevator Action (1991);;;
64036;Icarus Six Sixty Six;;;
64037;F1 Pole Position;12.0;;
